date_time	teplota_CB	srazky_CB	srazky_Temelin
2015-05-13 16:00:04	21,9	0,0	0,0
2015-05-13 17:00:04	21,5	0,0	0,0
2015-05-13 18:00:04	20,1	0,0	0,0
2015-05-13 19:00:04	18,9	0,0	0,0
2015-05-13 20:00:04	16,6	0,0	0,0
2015-05-13 21:00:04	14,8	0,0	0,0
2015-05-13 22:00:04	13,3	0,0	0,0
2015-05-13 23:00:04	12,0	0,0	0,0
2015-05-14 00:00:04	11,8	0,0	0,0
2015-05-14 01:00:04	12,5	0,0	0,0
2015-05-14 02:00:04	13,9	0,0	0,0
2015-05-14 03:00:04	13,1	0,0	0,0
2015-05-14 04:00:04	12,9	0,0	0,0
2015-05-14 05:00:04	13,1	0,0	0,0
2015-05-14 06:00:04	14,0	0,0	0,0
2015-05-14 07:00:04	13,4	0,0	0,0
2015-05-14 08:00:04	15,9	0,0	0,0
2015-05-14 09:00:04	16,3	0,0	0,0
2015-05-14 10:00:04	17,4	0,0	0,0
2015-05-14 11:00:04	19,3	0,0	0,0
2015-05-14 12:00:04	19,5	0,0	0,0
2015-05-14 13:00:04	20,2	0,0	0,0
2015-05-14 14:00:04	19,6	0,0	0,0
2015-05-14 15:00:04	19,4	0,0	0,0
2015-05-14 16:00:04	19,4	0,0	0,0
2015-05-14 17:00:04	18,5	0,0	0,0
2015-05-14 18:00:04	17,3	0,0	0,0
2015-05-14 19:00:04	16,4	0,0	0,0
2015-05-14 20:00:04	15,1	0,0	0,0
2015-05-14 21:00:04	13,7	0,0	0,0
2015-05-14 22:00:04	12,8	0,0	0,0
2015-05-14 23:00:04	12,5	0,0	0,0
2015-05-15 00:00:04	12,1	0,0	0,0
2015-05-15 01:00:04	11,9	0,0	0,0
2015-05-15 02:00:04	11,4	0,0	0,0
2015-05-15 03:00:04	10,3	0,0	0,0
2015-05-15 04:00:04	9,9	0,0	0,0
2015-05-15 05:00:04	9,8	0,0	0,0
2015-05-15 06:00:04	10,2	0,0	0,0
2015-05-15 07:00:04	11,0	0,0	0,0
2015-05-15 08:00:04	11,8	0,0	0,0
2015-05-15 09:00:04	13,0	0,0	0,0
2015-05-15 10:00:04	14,1	0,0	0,0
2015-05-15 11:00:04	15,3	0,0	0,0
2015-05-15 12:00:04	16,0	0,0	0,0
